dataset,num_and_cat,model_score,instance_certainty_clf,cov_ablation,cov_pure,cov_proba,cov_shap,cov_EXPLAN,cov_LORE,cov_anchor
eucalyptus,./data/num_and_cat/balanced,0.5031055900621118,0.6,0.055900621118012424,0.0,0.0,0.012422360248447204,0.037267080745341616,0.012422360248447204,0.043478260869565216
vowel,./data/num_and_cat/balanced,0.8911290322580645,0.8,0.06854838709677419,0.0,0.0,0.03225806451612903,0.008064516129032258,0.012096774193548387,0.0
vowel,./data/num_and_cat/balanced,0.8911290322580645,0.6,0.016129032258064516,0.0,0.0,0.004032258064516129,0.004032258064516129,0.008064516129032258,0.020161290322580645
analcatdata_dmft,./data/num_and_cat/balanced,0.165,0.6,0.13,0.0,0.0,0.01,0.035,0.075,0.0
analcatdata_dmft,./data/num_and_cat/balanced,0.165,0.4,0.19,0.0,0.0,0.035,0.005,0.015,0.005
pc4,./data/num_and_cat/balanced,0.873972602739726,1.0,0.6684931506849315,0.0,0.0,0.14794520547945206,,,0.0
pc4,./data/num_and_cat/balanced,0.873972602739726,1.0,1.0,0.0,0.0,0.5287671232876713,,,0.0
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.6240409207161125,,,0.2557544757033248
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.3989769820971867,,,0.1432225063938619
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.3282442748091603,,0.4198473282442748
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,1.0,0.0,0.0,0.0,,,1.0
kr-vs-kp,./data/num_and_cat/balanced,0.9286608260325406,1.0,0.03754693366708386,0.0,0.0,0.03754693366708386,0.060075093867334166,0.0425531914893617,0.08886107634543179
kr-vs-kp,./data/num_and_cat/balanced,0.9286608260325406,0.6,0.0037546933667083854,0.0,0.0,0.0,0.0012515644555694619,0.0025031289111389237,0.0
balance-scale,./data/num_and_cat/balanced,0.821656050955414,0.4,0.12101910828025478,0.0,0.0,0.12101910828025478,0.03184713375796178,0.12101910828025478,0.3821656050955414
balance-scale,./data/num_and_cat/balanced,0.821656050955414,0.6,0.3184713375796178,0.0,0.0,0.3184713375796178,0.19745222929936307,0.1337579617834395,0.09554140127388536
